LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,,,,,T2M,,WS50M
50.8308,-58.9756,2001,1,25,1.84,,,,,-7.61,,3.95
50.8308,-58.9756,2001,1,26,1.31,,,,,-8.69,,8.87
50.8308,-58.9756,2001,1,27,1.4,,,,,-7.45,,5.68
50.8308,-58.9756,2001,1,28,1.4,,,,,-10.68,,7.21
50.8308,-58.9756,2001,1,29,1.87,,,,,-13.25,,5.27
50.8308,-58.9756,2001,1,30,1.36,,,,,-10.7,,6.78
50.8308,-58.9756,2001,1,31,1.63,,,,,-18.87,,6.8
50.8308,-58.9756,2001,2,1,1.67,,,,,-13.51,,3.28
50.8308,-58.9756,2001,2,2,1.33,,,,,-9.65,,5.08
50.8308,-58.9756,2001,2,3,1.78,,,,,-12.38,,5.92
50.8308,-58.9756,2001,2,4,2.16,,,,,-15.5,,5.97
50.8308,-58.9756,2001,2,5,2.22,,,,,-9.61,,4.79
50.8308,-58.9756,2001,2,6,0.7,,,,,-5.69,,11.52
50.8308,-58.9756,2001,2,7,1.03,,,,,-1.6,,11.72
50.8308,-58.9756,2001,2,8,1.85,,,,,-6.3,,12.75
50.8308,-58.9756,2001,2,9,2.45,,,,,-11.89,,5.67
50.8308,-58.9756,2001,2,10,0.8,,,,,-5.14,,9.42
50.8308,-58.9756,2001,2,11,1.75,,,,,-5.4,,13.53
50.8308,-58.9756,2001,2,12,2.81,,,,,-13.92,,9.74
50.8308,-58.9756,2001,2,13,2.34,,,,,-13.77,,6.43
50.8308,-58.9756,2001,2,14,2.63,,,,,-14.27,,4.73
50.8308,-58.9756,2001,2,15,1.67,,,,,-11.93,,11.74
50.8308,-58.9756,2001,2,16,2.84,,,,,-17.21,,8.38
50.8308,-58.9756,2001,2,17,1.67,,,,,-7.01,,5.83
50.8308,-58.9756,2001,2,18,2.24,,,,,-14.37,,11.11
50.8308,-58.9756,2001,2,19,2.66,,,,,-9.35,,9.05
50.8308,-58.9756,2001,2,20,1.08,,,,,-1.41,,8.96
50.8308,-58.9756,2001,2,21,1.32,,,,,-0.29,,8.09
50.8308,-58.9756,2001,2,22,2.22,,,,,-13.25,,10.7
50.8308,-58.9756,2001,2,23,2.68,,,,,-15.95,,5.85
50.8308,-58.9756,2001,2,24,1.31,,,,,-9.85,,14.2
50.8308,-58.9756,2001,2,25,2.96,,,,,-12.53,,7.29
50.8308,-58.9756,2001,2,26,2.18,,,,,-7.5,,4.49
50.8308,-58.9756,2001,2,27,1.9,,,,,-0.29,,4.27
50.8308,-58.9756,2001,2,28,1.81,,,,,-4.34,,5.92
50.8308,-58.9756,2001,3,1,2.35,,,,,-10.54,,6.31
50.8308,-58.9756,2001,3,2,2.24,,,,,-10.52,,6.13
50.8308,-58.9756,2001,3,3,1.61,,,,,-6.94,,5.87
50.8308,-58.9756,2001,3,4,1.87,,,,,-1.89,,7.12
50.8308,-58.9756,2001,3,5,2.13,,,,,-4.89,,4.63
50.8308,-58.9756,2001,3,6,2.12,,,,,-4.79,,7.18
50.8308,-58.9756,2001,3,7,2.61,,,,,-4.21,,8.32
50.8308,-58.9756,2001,3,8,2.58,,,,,-6.06,,7.04
50.8308,-58.9756,2001,3,9,3.6,,,,,-5.09,,7.68
50.8308,-58.9756,2001,3,10,1.87,,,,,-2.87,,6.26
50.8308,-58.9756,2001,3,11,2.11,,,,,-1.45,,6.05
50.8308,-58.9756,2001,3,12,3.53,,,,,-4.88,,6.99
50.8308,-58.9756,2001,3,13,4.71,,,,,-8.24,,5.76
50.8308,-58.9756,2001,3,14,1.24,,,,,-4,,9.41
50.8308,-58.9756,2001,3,15,1.75,,,,,-1.27,,6.64
50.8308,-58.9756,2001,3,16,3.81,,,,,-0.61,,7.73
50.8308,-58.9756,2001,3,17,4.46,,,,,-0.34,,6.97
50.8308,-58.9756,2001,3,18,2.76,,,,,0.2,,9.34
50.8308,-58.9756,2001,3,19,3.63,,,,,-0.25,,10.57
50.8308,-58.9756,2001,3,20,4.67,,,,,-1.51,,8.07
50.8308,-58.9756,2001,3,21,4.29,,,,,-4.15,,4.36
50.8308,-58.9756,2001,3,22,5.08,,,,,-4.85,,2.98
50.8308,-58.9756,2001,3,23,4.17,,,,,-3.23,,8.09
50.8308,-58.9756,2001,3,24,3.09,,,,,-0.38,,9.87
50.8308,-58.9756,2001,3,25,2.87,,,,,-1.18,,6.54
50.8308,-58.9756,2001,3,26,2.02,,,,,-3.26,,7.74
50.8308,-58.9756,2001,3,27,5.27,,,,,-3.33,,5.63
50.8308,-58.9756,2001,3,28,5.63,,,,,-3.91,,5.68
50.8308,-58.9756,2001,3,29,5.74,,,,,-5.53,,7.89
50.8308,-58.9756,2001,3,30,5.78,,,,,-7.79,,6.59
50.8308,-58.9756,2001,3,31,4.86,,,,,-7.2,,5.92
50.8308,-58.9756,2001,4,1,4.02,,,,,-4.13,,9.01
50.8308,-58.9756,2001,4,2,3.01,,,,,-2.3,,10.48
50.8308,-58.9756,2001,4,3,2.74,,,,,-1.89,,13.69
50.8308,-58.9756,2001,4,4,5.42,,,,,-2.6,,6.16
50.8308,-58.9756,2001,4,5,4.45,,,,,-1.27,,7.9
50.8308,-58.9756,2001,4,6,2.95,,,,,-0.87,,6.66
50.8308,-58.9756,2001,4,7,4.22,,,,,-1.03,,7.59
50.8308,-58.9756,2001,4,8,6.4,,,,,-3.24,,3.05
50.8308,-58.9756,2001,4,9,6.29,,,,,-1.26,,3.3
50.8308,-58.9756,2001,4,10,4.35,,,,,-0.19,,3.68
50.8308,-58.9756,2001,4,11,6.49,,,,,-2.03,,9.07
50.8308,-58.9756,2001,4,12,6.47,,,,,-2.13,,5.25
50.8308,-58.9756,2001,4,13,3.86,,,,,-1.33,,5.26
50.8308,-58.9756,2001,4,14,4.23,,,,,-0.09,,8.59
50.8308,-58.9756,2001,4,15,2.66,,,,,0.51,,10.12
50.8308,-58.9756,2001,4,16,3.83,,,,,0.81,,5.42
50.8308,-58.9756,2001,4,17,3.77,,,,,0.58,,4.46
50.8308,-58.9756,2001,4,18,4.28,,,,,0.49,,6.76
50.8308,-58.9756,2001,4,19,2.9,,,,,0.08,,7.73
50.8308,-58.9756,2001,4,20,6.17,,,,,-1.21,,8.27
50.8308,-58.9756,2001,4,21,6.51,,,,,-1.12,,5.57
50.8308,-58.9756,2001,4,22,4.06,,,,,0.59,,6.59
50.8308,-58.9756,2001,4,23,2.69,,,,,0.84,,9.34
50.8308,-58.9756,2001,4,24,2.3,,,,,0.35,,8.19
50.8308,-58.9756,2001,4,25,6.88,,,,,1.18,,7.37
50.8308,-58.9756,2001,4,26,7.37,,,,,-0.29,,6.27
50.8308,-58.9756,2001,4,27,6.6,,,,,0.92,,6.68
50.8308,-58.9756,2001,4,28,1.33,,,,,-1.65,,10.96
50.8308,-58.9756,2001,4,29,6.5,,,,,-4.68,,4.9
50.8308,-58.9756,2001,4,30,7.42,,,,,-3.24,,2.67
50.8308,-58.9756,2001,5,1,6.87,,,,,-0.25,,3.99
50.8308,-58.9756,2001,5,2,6.56,,,,,1.28,,3.06
50.8308,-58.9756,2001,5,3,4.63,,,,,1.73,,5.25
50.8308,-58.9756,2001,5,4,3.38,,,,,1.98,,6.88
50.8308,-58.9756,2001,5,5,7.27,,,,,0.57,,4.2
50.8308,-58.9756,2001,5,6,7.52,,,,,2.6,,6.46
50.8308,-58.9756,2001,5,7,7.54,,,,,3.86,,5.16
50.8308,-58.9756,2001,5,8,6.16,,,,,3.97,,3.95
50.8308,-58.9756,2001,5,9,8.01,,,,,3.65,,5.72
50.8308,-58.9756,2001,5,10,2,,,,,4.13,,5.8
50.8308,-58.9756,2001,5,11,3.62,,,,,5.23,,5.51
50.8308,-58.9756,2001,5,12,4.71,,,,,4.89,,8.32
50.8308,-58.9756,2001,5,13,2.63,,,,,4.46,,5.43
50.8308,-58.9756,2001,5,14,2.75,,,,,5.6,,6.62
50.8308,-58.9756,2001,5,15,5.8,,,,,4.86,,6.49
50.8308,-58.9756,2001,5,16,4.13,,,,,4.14,,6.36
50.8308,-58.9756,2001,5,17,6.62,,,,,4.68,,4.98
50.8308,-58.9756,2001,5,18,5.76,,,,,4.26,,5.79
50.8308,-58.9756,2001,5,19,3.24,,,,,2.99,,2.97
50.8308,-58.9756,2001,5,20,7.68,,,,,4.27,,5.12
50.8308,-58.9756,2001,5,21,8.64,,,,,5.82,,5.39
50.8308,-58.9756,2001,5,22,8.07,,,,,5.18,,4.21
50.8308,-58.9756,2001,5,23,5.03,,,,,5.26,,3.3
50.8308,-58.9756,2001,5,24,7.76,,,,,5.61,,3.3
50.8308,-58.9756,2001,5,25,7.83,,,,,6.78,,2.7
50.8308,-58.9756,2001,5,26,8.5,,,,,6.64,,4.18
50.8308,-58.9756,2001,5,27,7,,,,,7.35,,3.05
50.8308,-58.9756,2001,5,28,7.5,,,,,8.31,,6.5
50.8308,-58.9756,2001,5,29,1.54,,,,,9.32,,9.07
50.8308,-58.9756,2001,5,30,4.21,,,,,8.34,,6.26
50.8308,-58.9756,2001,5,31,1.3,,,,,8.05,,5.29
50.8308,-58.9756,2001,6,1,3.77,,,,,7.54,,2.82
50.8308,-58.9756,2001,6,2,7.24,,,,,8.09,,2.45
50.8308,-58.9756,2001,6,3,4.09,,,,,8.73,,3.19
50.8308,-58.9756,2001,6,4,4.64,,,,,11.05,,3.8
50.8308,-58.9756,2001,6,5,1.77,,,,,10.64,,4.67
50.8308,-58.9756,2001,6,6,3.01,,,,,10.72,,5.04
50.8308,-58.9756,2001,6,7,2.42,,,,,8.98,,7.54
50.8308,-58.9756,2001,6,8,2.13,,,,,6.12,,8.04
50.8308,-58.9756,2001,6,9,4.43,,,,,5.81,,6.01
50.8308,-58.9756,2001,6,10,5.78,,,,,7.71,,3.96
50.8308,-58.9756,2001,6,11,7.07,,,,,8.24,,4.87
50.8308,-58.9756,2001,6,12,6.31,,,,,9,,7.45
50.8308,-58.9756,2001,6,13,1.52,,,,,9.76,,8.73
50.8308,-58.9756,2001,6,14,8.8,,,,,11.06,,6.42
50.8308,-58.9756,2001,6,15,8.06,,,,,10.36,,5.19
50.8308,-58.9756,2001,6,16,7.77,,,,,8.46,,3.65
50.8308,-58.9756,2001,6,17,5.94,,,,,9.52,,4.86
50.8308,-58.9756,2001,6,18,2.72,,,,,11.2,,7.95
50.8308,-58.9756,2001,6,19,8.68,,,,,11.55,,7.34
50.8308,-58.9756,2001,6,20,8.34,,,,,11.93,,10.98
50.8308,-58.9756,2001,6,21,8.43,,,,,12.17,,6.6
50.8308,-58.9756,2001,6,22,7.48,,,,,11.33,,5.48
50.8308,-58.9756,2001,6,23,1.56,,,,,10.15,,7.09
50.8308,-58.9756,2001,6,24,3.99,,,,,13.03,,8.69
50.8308,-58.9756,2001,6,25,5.3,,,,,13.79,,7.09
50.8308,-58.9756,2001,6,26,7.87,,,,,10.22,,5.33
50.8308,-58.9756,2001,6,27,2.67,,,,,10.43,,7.17
50.8308,-58.9756,2001,6,28,5.38,,,,,10.22,,9.1
50.8308,-58.9756,2001,6,29,8.35,,,,,10.7,,5.29
50.8308,-58.9756,2001,6,30,1.2,,,,,10.03,,4.99
50.8308,-58.9756,2001,7,1,6.3,,,,,10.58,,3.58
50.8308,-58.9756,2001,7,2,4.03,,,,,11.09,,11.01
50.8308,-58.9756,2001,7,3,8.67,,,,,11.2,,10.43
50.8308,-58.9756,2001,7,4,6.29,,,,,12.11,,9.13
50.8308,-58.9756,2001,7,5,3.51,,,,,12.2,,5.7
50.8308,-58.9756,2001,7,6,5.72,,,,,11.81,,4.34
50.8308,-58.9756,2001,7,7,3.42,,,,,11.94,,9.05
50.8308,-58.9756,2001,7,8,6.9,,,,,12.65,,7.44
50.8308,-58.9756,2001,7,9,5.6,,,,,12.5,,4.61
50.8308,-58.9756,2001,7,10,3.62,,,,,12.48,,4.57
50.8308,-58.9756,2001,7,11,2.33,,,,,11.88,,8.8
50.8308,-58.9756,2001,7,12,1.14,,,,,11.72,,8.29
50.8308,-58.9756,2001,7,13,4.11,,,,,12.48,,6.59
50.8308,-58.9756,2001,7,14,4.1,,,,,12.69,,4.04
50.8308,-58.9756,2001,7,15,5.54,,,,,10.99,,5.52
50.8308,-58.9756,2001,7,16,8.04,,,,,12.18,,6.41
50.8308,-58.9756,2001,7,17,1.52,,,,,11.02,,5.63
50.8308,-58.9756,2001,7,18,7.22,,,,,12.68,,3.29
50.8308,-58.9756,2001,7,19,7.95,,,,,13.84,,7.33
50.8308,-58.9756,2001,7,20,6.24,,,,,14.7,,6.13
50.8308,-58.9756,2001,7,21,4.53,,,,,14.14,,6.41
50.8308,-58.9756,2001,7,22,3.86,,,,,15.44,,8.65
50.8308,-58.9756,2001,7,23,1.41,,,,,14.29,,2.38
50.8308,-58.9756,2001,7,24,2.02,,,,,14.55,,7.12
50.8308,-58.9756,2001,7,25,5.94,,,,,14.27,,6.64
50.8308,-58.9756,2001,7,26,7.25,,,,,13.01,,8.65
50.8308,-58.9756,2001,7,27,5.38,,,,,11.32,,7.41
50.8308,-58.9756,2001,7,28,6.54,,,,,13.1,,5.62
50.8308,-58.9756,2001,7,29,5.65,,,,,14.55,,6.81
50.8308,-58.9756,2001,7,30,7.11,,,,,14.26,,4.05
50.8308,-58.9756,2001,7,31,7.05,,,,,15.84,,3.08
50.8308,-58.9756,2001,8,1,7.51,,,,,17.14,,6.1
50.8308,-58.9756,2001,8,2,4.94,,,,,16.16,,9.44
50.8308,-58.9756,2001,8,3,4.11,,,,,17.22,,6.54
50.8308,-58.9756,2001,8,4,7.14,,,,,15.61,,5.83
50.8308,-58.9756,2001,8,5,6.3,,,,,16.03,,9.27
50.8308,-58.9756,2001,8,6,5.64,,,,,17.02,,9.28
50.8308,-58.9756,2001,8,7,4.05,,,,,16.47,,9.57
50.8308,-58.9756,2001,8,8,4.97,,,,,14.61,,4.24
50.8308,-58.9756,2001,8,9,5.96,,,,,15.15,,7.48
50.8308,-58.9756,2001,8,10,2.15,,,,,15.77,,7.11
50.8308,-58.9756,2001,8,11,5.33,,,,,15.94,,8.31
50.8308,-58.9756,2001,8,12,6.86,,,,,15.21,,5.88
50.8308,-58.9756,2001,8,13,5.95,,,,,15.32,,5.78
50.8308,-58.9756,2001,8,14,4.32,,,,,15.66,,5.7
50.8308,-58.9756,2001,8,15,6.57,,,,,15.43,,5.87
50.8308,-58.9756,2001,8,16,3.54,,,,,16.04,,8.97
50.8308,-58.9756,2001,8,17,4.4,,,,,15.67,,4.52
50.8308,-58.9756,2001,8,18,0.89,,,,,15.11,,4.75
50.8308,-58.9756,2001,8,19,2.71,,,,,12.81,,8.83
50.8308,-58.9756,2001,8,20,5.71,,,,,12.4,,3.83
50.8308,-58.9756,2001,8,21,5.15,,,,,14.5,,5.29
50.8308,-58.9756,2001,8,22,3.02,,,,,14.75,,2.86
50.8308,-58.9756,2001,8,23,5.2,,,,,16.24,,7.35
50.8308,-58.9756,2001,8,24,4.43,,,,,13.35,,6.34
50.8308,-58.9756,2001,8,25,5.89,,,,,12.51,,5.31
50.8308,-58.9756,2001,8,26,4.93,,,,,14.46,,10.62
50.8308,-58.9756,2001,8,27,2.14,,,,,15.07,,8.38
50.8308,-58.9756,2001,8,28,1.25,,,,,14.93,,3.56
50.8308,-58.9756,2001,8,29,1.47,,,,,13.45,,5.65
50.8308,-58.9756,2001,8,30,5.93,,,,,13.25,,5.25
50.8308,-58.9756,2001,8,31,3.82,,,,,15.23,,11.61
50.8308,-58.9756,2001,9,1,2.08,,,,,15.77,,10.98
50.8308,-58.9756,2001,9,2,5.48,,,,,13.65,,7.04
50.8308,-58.9756,2001,9,3,4.67,,,,,12.75,,6.84
50.8308,-58.9756,2001,9,4,2.82,,,,,14.9,,11.22
50.8308,-58.9756,2001,9,5,1.34,,,,,13.46,,5.98
50.8308,-58.9756,2001,9,6,1.95,,,,,8.81,,10
50.8308,-58.9756,2001,9,7,4.62,,,,,10.71,,6.27
50.8308,-58.9756,2001,9,8,3.06,,,,,13.9,,6.68
50.8308,-58.9756,2001,9,9,5.21,,,,,15.53,,7.96
50.8308,-58.9756,2001,9,10,4.84,,,,,15.57,,3.7
50.8308,-58.9756,2001,9,11,2.67,,,,,14.27,,9.44
50.8308,-58.9756,2001,9,12,5.65,,,,,12.51,,6.68
50.8308,-58.9756,2001,9,13,5.27,,,,,12.19,,2.69
50.8308,-58.9756,2001,9,14,3.71,,,,,12.68,,4.11
50.8308,-58.9756,2001,9,15,4.57,,,,,10.45,,7.58
50.8308,-58.9756,2001,9,16,2.01,,,,,10.94,,8.17
50.8308,-58.9756,2001,9,17,4.29,,,,,11.8,,7.01
50.8308,-58.9756,2001,9,18,3.9,,,,,12.95,,6.98
50.8308,-58.9756,2001,9,19,5.25,,,,,10.87,,5.9
50.8308,-58.9756,2001,9,20,5.02,,,,,11.56,,6.44
50.8308,-58.9756,2001,9,21,2.08,,,,,13.05,,7.29
50.8308,-58.9756,2001,9,22,1.27,,,,,13.44,,9.63
50.8308,-58.9756,2001,9,23,1.58,,,,,13.72,,8.95
50.8308,-58.9756,2001,9,24,2.8,,,,,13.29,,4.75
50.8308,-58.9756,2001,9,25,1.66,,,,,11.47,,6.36
50.8308,-58.9756,2001,9,26,1.26,,,,,7.74,,4.9
50.8308,-58.9756,2001,9,27,2.87,,,,,8.78,,8.39
50.8308,-58.9756,2001,9,28,2.93,,,,,7.21,,5.73
50.8308,-58.9756,2001,9,29,4.34,,,,,8.97,,6.5
50.8308,-58.9756,2001,9,30,3.93,,,,,10.24,,8.03
50.8308,-58.9756,2001,10,1,4.36,,,,,10.78,,8.06
50.8308,-58.9756,2001,10,2,2.39,,,,,10.85,,8.17
50.8308,-58.9756,2001,10,3,3.72,,,,,9.59,,7.05
50.8308,-58.9756,2001,10,4,1.81,,,,,6.28,,5.06
50.8308,-58.9756,2001,10,5,1.61,,,,,7.1,,6.05
50.8308,-58.9756,2001,10,6,1.33,,,,,9.09,,8.37
50.8308,-58.9756,2001,10,7,3.05,,,,,9.01,,11.7
50.8308,-58.9756,2001,10,8,3.28,,,,,5.56,,4.58
50.8308,-58.9756,2001,10,9,3.7,,,,,5.02,,8.42
50.8308,-58.9756,2001,10,10,2.31,,,,,6.98,,6.64
50.8308,-58.9756,2001,10,11,2.5,,,,,7.66,,7.57
50.8308,-58.9756,2001,10,12,2.85,,,,,9.65,,10.16
50.8308,-58.9756,2001,10,13,2.84,,,,,6.05,,5.81
50.8308,-58.9756,2001,10,14,1.73,,,,,7.53,,6.97
50.8308,-58.9756,2001,10,15,2.33,,,,,8.34,,6.65
50.8308,-58.9756,2001,10,16,3.35,,,,,8.7,,9.53
50.8308,-58.9756,2001,10,17,1.49,,,,,7.18,,7.19
50.8308,-58.9756,2001,10,18,2.05,,,,,8.06,,10.58
50.8308,-58.9756,2001,10,19,2.93,,,,,6.26,,9.78
50.8308,-58.9756,2001,10,20,2.51,,,,,6.56,,5.76
50.8308,-58.9756,2001,10,21,2.15,,,,,6.77,,6.72
50.8308,-58.9756,2001,10,22,1.14,,,,,5.45,,3.31
50.8308,-58.9756,2001,10,23,3,,,,,4.25,,7.28
50.8308,-58.9756,2001,10,24,1.05,,,,,4.48,,5.3
50.8308,-58.9756,2001,10,25,2.25,,,,,5.69,,5.91
50.8308,-58.9756,2001,10,26,2.3,,,,,6.84,,8.61
50.8308,-58.9756,2001,10,27,1.78,,,,,6.15,,5.68
50.8308,-58.9756,2001,10,28,2.3,,,,,4.88,,4.69
50.8308,-58.9756,2001,10,29,2.33,,,,,3.78,,8.01
50.8308,-58.9756,2001,10,30,2.1,,,,,3.22,,6.8
50.8308,-58.9756,2001,10,31,2.26,,,,,-0.15,,8.84
50.8308,-58.9756,2001,11,1,2.67,,,,,-0.61,,7.31
50.8308,-58.9756,2001,11,2,0.55,,,,,6.58,,11.36
50.8308,-58.9756,2001,11,3,0.64,,,,,7.48,,9.21
50.8308,-58.9756,2001,11,4,1.5,,,,,5.63,,3.18
50.8308,-58.9756,2001,11,5,0.98,,,,,4.98,,7.62
50.8308,-58.9756,2001,11,6,0.6,,,,,4.02,,11.42
50.8308,-58.9756,2001,11,7,0.61,,,,,4.39,,13.36
50.8308,-58.9756,2001,11,8,2.03,,,,,1.89,,13.17
50.8308,-58.9756,2001,11,9,1.31,,,,,1.72,,5.76
50.8308,-58.9756,2001,11,10,0.61,,,,,2.65,,10.31
50.8308,-58.9756,2001,11,11,1.73,,,,,1.49,,8.98
50.8308,-58.9756,2001,11,12,0.88,,,,,-1.59,,6.45
50.8308,-58.9756,2001,11,13,1.64,,,,,-2.86,,6.54
50.8308,-58.9756,2001,11,14,1.59,,,,,-5.51,,5.34
50.8308,-58.9756,2001,11,15,0.55,,,,,1.05,,7.9
50.8308,-58.9756,2001,11,16,0.71,,,,,2.57,,11.31
50.8308,-58.9756,2001,11,17,1.39,,,,,-4.49,,9.42
50.8308,-58.9756,2001,11,18,0.74,,,,,-4.32,,4.75
50.8308,-58.9756,2001,11,19,0.81,,,,,2.33,,8.54
50.8308,-58.9756,2001,11,20,0.79,,,,,3.79,,9.52
50.8308,-58.9756,2001,11,21,1.52,,,,,0.76,,8.13
50.8308,-58.9756,2001,11,22,1.05,,,,,-0.93,,5.73
50.8308,-58.9756,2001,11,23,1.81,,,,,-6.26,,6.25
50.8308,-58.9756,2001,11,24,0.62,,,,,-2.37,,6.99
50.8308,-58.9756,2001,11,25,0.69,,,,,2.56,,9.12
50.8308,-58.9756,2001,11,26,0.66,,,,,2.66,,10.1
50.8308,-58.9756,2001,11,27,0.62,,,,,0.75,,7.97
50.8308,-58.9756,2001,11,28,1.19,,,,,-4.74,,7.82
50.8308,-58.9756,2001,11,29,1.62,,,,,-6.34,,5.73
50.8308,-58.9756,2001,11,30,0.83,,,,,-2.66,,3.72
50.8308,-58.9756,2001,12,1,0.17,,,,,-1.56,,5.34
50.8308,-58.9756,2001,12,2,1.31,,,,,-2.02,,7.55
50.8308,-58.9756,2001,12,3,1.39,,,,,-5.6,,3.85
50.8308,-58.9756,2001,12,4,1.15,,,,,-4.26,,5.72
50.8308,-58.9756,2001,12,5,1.36,,,,,-5.99,,5.82
50.8308,-58.9756,2001,12,6,0.94,,,,,-2.35,,5.43
50.8308,-58.9756,2001,12,7,1.02,,,,,0.28,,8.94
50.8308,-58.9756,2001,12,8,1.17,,,,,-2.26,,6.99
50.8308,-58.9756,2001,12,9,0.97,,,,,-4.06,,3.73
50.8308,-58.9756,2001,12,10,1.07,,,,,-3.32,,8.17
50.8308,-58.9756,2001,12,11,1.16,,,,,0,,8.58
50.8308,-58.9756,2001,12,12,1.28,,,,,-6.74,,9.28
50.8308,-58.9756,2001,12,13,0.85,,,,,-5.95,,4.87
50.8308,-58.9756,2001,12,14,0.44,,,,,0.06,,8.33
50.8308,-58.9756,2001,12,15,1.03,,,,,-4.24,,7.41
50.8308,-58.9756,2001,12,16,0.92,,,,,-2.77,,11.9
50.8308,-58.9756,2001,12,17,1.16,,,,,-5.16,,12.01
50.8308,-58.9756,2001,12,18,1.14,,,,,-6.23,,6.35
50.8308,-58.9756,2001,12,19,0.49,,,,,-0.88,,8.45
50.8308,-58.9756,2001,12,20,1.15,,,,,-3.06,,7.06
50.8308,-58.9756,2001,12,21,0.45,,,,,-2.29,,7.11
50.8308,-58.9756,2001,12,22,0.66,,,,,-1.87,,5.81
50.8308,-58.9756,2001,12,23,0.64,,,,,-0.07,,5.7
50.8308,-58.9756,2001,12,24,0.93,,,,,0.31,,2.66
50.8308,-58.9756,2001,12,25,0.75,,,,,1.01,,5.33
50.8308,-58.9756,2001,12,26,0.85,,,,,0.44,,4.88
50.8308,-58.9756,2001,12,27,0.6,,,,,-0.73,,6.28
50.8308,-58.9756,2001,12,28,0.71,,,,,-2.12,,13.56
50.8308,-58.9756,2001,12,29,0.93,,,,,-1.83,,8.91
50.8308,-58.9756,2001,12,30,0.94,,,,,-3.36,,6.21
50.8308,-58.9756,2001,12,31,1.1,,,,,-5.74,,6.69
50.8308,-58.9756,2002,1,1,1.08,,,,,-9.78,,9.74
50.8308,-58.9756,2002,1,2,1.08,,,,,-7.84,,8.33
50.8308,-58.9756,2002,1,3,0.93,,,,,-8.07,,6.14
50.8308,-58.9756,2002,1,4,1.16,,,,,-13.15,,9.31
50.8308,-58.9756,2002,1,5,1.25,,,,,-10.49,,8.34
50.8308,-58.9756,2002,1,6,0.9,,,,,-8.75,,6.94
50.8308,-58.9756,2002,1,7,0.75,,,,,-4.04,,8.8
50.8308,-58.9756,2002,1,8,1.34,,,,,-13.02,,5.55
50.8308,-58.9756,2002,1,9,0.89,,,,,-7.8,,6.76
50.8308,-58.9756,2002,1,10,0.51,,,,,-2.54,,4.82
50.8308,-58.9756,2002,1,11,1.15,,,,,-5.64,,4.38
50.8308,-58.9756,2002,1,12,1.01,,,,,-4.18,,3.42
50.8308,-58.9756,2002,1,13,1.13,,,,,-10.52,,4.94
50.8308,-58.9756,2002,1,14,0.83,,,,,-7.88,,14.72
50.8308,-58.9756,2002,1,15,1.52,,,,,-15.93,,7.09
50.8308,-58.9756,2002,1,16,1.41,,,,,-13.78,,7.08
50.8308,-58.9756,2002,1,17,1.68,,,,,-12.53,,5.25
50.8308,-58.9756,2002,1,18,1.6,,,,,-12.01,,3.8
50.8308,-58.9756,2002,1,19,1.82,,,,,-13.59,,5.51
50.8308,-58.9756,2002,1,20,1.08,,,,,-10.93,,2.62
50.8308,-58.9756,2002,1,21,1.68,,,,,-10.19,,5.06
50.8308,-58.9756,2002,1,22,1.47,,,,,-10.82,,8.19
50.8308,-58.9756,2002,1,23,1.72,,,,,-17.41,,7.3
50.8308,-58.9756,2002,1,24,1.57,,,,,-16.4,,5.75
50.8308,-58.9756,2002,1,25,1.78,,,,,-17.29,,6.36
50.8308,-58.9756,2002,1,26,1.89,,,,,-16.49,,6.46
50.8308,-58.9756,2002,1,27,2.02,,,,,-18.37,,9.94
50.8308,-58.9756,2002,1,28,1.12,,,,,-11.75,,6.59
50.8308,-58.9756,2002,1,29,1.17,,,,,-15.76,,7.41
50.8308,-58.9756,2002,1,30,1.81,,,,,-23.2,,5.77
50.8308,-58.9756,2002,1,31,1.87,,,,,-23.24,,11.19
50.8308,-58.9756,2002,2,1,2,,,,,-19.92,,6.54
50.8308,-58.9756,2002,2,2,1.24,,,,,-13.05,,7.88
50.8308,-58.9756,2002,2,3,1.48,,,,,-17.67,,8.61
50.8308,-58.9756,2002,2,4,1.93,,,,,-18.52,,5.55
50.8308,-58.9756,2002,2,5,1.45,,,,,-10.85,,5.74
50.8308,-58.9756,2002,2,6,2.05,,,,,-7.63,,8.13
50.8308,-58.9756,2002,2,7,2.22,,,,,-21.35,,7.55
50.8308,-58.9756,2002,2,8,2.23,,,,,-20.2,,4.47
50.8308,-58.9756,2002,2,9,1.52,,,,,-13.99,,6.86
50.8308,-58.9756,2002,2,10,2.07,,,,,-10.14,,6.87
50.8308,-58.9756,2002,2,11,1.27,,,,,-12.45,,10.9
50.8308,-58.9756,2002,2,12,2.33,,,,,-23.11,,6.82
50.8308,-58.9756,2002,2,13,1.53,,,,,-5.9,,7.71
50.8308,-58.9756,2002,2,14,2.37,,,,,-16.61,,8.63
50.8308,-58.9756,2002,2,15,1.87,,,,,-9.99,,7.02
50.8308,-58.9756,2002,2,16,1.49,,,,,-8.16,,5.17
50.8308,-58.9756,2002,2,17,1.77,,,,,-5.57,,3.13
50.8308,-58.9756,2002,2,18,2.9,,,,,-12.83,,7.46
50.8308,-58.9756,2002,2,19,2.29,,,,,-14.08,,4.63
50.8308,-58.9756,2002,2,20,3.25,,,,,-9.67,,6.1
50.8308,-58.9756,2002,2,21,1.43,,,,,-8.64,,5.75
